price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,merchant_rating,merchant_rating_count,countries_shipped_to,badges_count,badge_fast_shipping,shipping_option_price,title_orig,merchant_name,if_score,mh_score,if_flag,mh_flag
12.0,168,5000,0,4.09,529,4.38569196276921,73595,52,0,0,3,Mother and Daughter Casual Boho Stripe Maxi Dress Mom & Kids Matching Set Outfit,ocean5for8zh,-0.19344554111675888,3.60007469027235,False,False
5.69,17,5000,0,4.31,922,4.138404648705758,9465,43,0,0,2,Ladies Summer Skeleton Print Crop Top,qianshanlangweigarmentstradingcoltd,-0.199843893767089,3.075311492474948,False,False
6.0,8,10000,1,3.79,1010,4.073792780121894,10665,6,0,0,2,Summer Loose Large Size Printed Womens Sleeveless Dress Cake Skirt,songluping,-0.19184089310411995,2.1761453952997543,False,False
5.0,5,100,0,3.75,20,3.8584998362266623,3053,50,0,0,2,Women's Fashion Summer Sexy Lace Bandage Shirt Top Solid Color Sleeveless Slim Top,lalalafash,-0.21239753437036374,2.3556373404367474,False,False
5.65,10,100,1,2.86,7,3.8996732762505633,17752,41,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,sarahouse,-0.17762253738954248,4.58930269573529,False,False
8.0,85,100,0,4.11,19,4.231928532460447,14664,42,0,0,3,Women's Bikini Cut Flower Two Piece Swimsuit Pushups Swimwear Beachwear,crystalhousee,-0.22563587329328966,2.018609773527244,False,False
6.0,6,5000,1,4.13,616,4.040554547810314,15436,18,0,0,2,XS-8XL Plus Size Summer Women Casual Solid Color Loose Sleeveless Beach Tank Top Dress Deep V-neck Short Club Party Mini Halter Dresses Knee Length Pleated Skirts Ladies Fashion Swing Cotton Dress,zktradecoltd,-0.19065814323595204,4.020999748128844,False,False
14.0,26,5000,0,4.12,437,4.109952606635071,4220,43,0,0,3,Side Split Letter Print Curved Hem Casual Dress Summer Sport Style T Shirt Dress Plus Size,minyuehuaiy9618,-0.1956106233191282,1.6875411890778411,False,False
3.68,4,100,0,3.71,42,3.789601485502071,105015,38,0,0,1,New Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,maxnina,-0.20395602872925922,2.5294791198007003,False,False
18.0,76,100,0,3.56,120,4.274301675977654,8950,41,0,0,5,2019 Fashion Women Summer V-Neck Sleeveless Collect Waist Boho Print Maxi Long Dress S-XXXXXL,lonly,-0.056569985621608976,18.54271225829657,False,False
5.0,22,1000,0,3.32,395,3.582830139144132,3809,39,0,0,1,NEW Summer Fashion Women Ladies Maxi Dresses Sleeveless Casual V-Neck Gradient Color Beach Long Dress Solid Color Party Evening Plus Size S-5XL,yehuihui,-0.2272720465604567,1.1049144137236853,False,False
7.0,14,100,0,4.24,50,4.143965517241379,1160,43,0,0,2,2020 5 Color Summer New Fashion Women Tops Blouse Plus Size Sleeveless Strappy Tank Tops Cross Back Tops Summer Causal Tops for Women S-5XL,libopeng,-0.1980998091453527,1.727472471525335,False,False
8.0,65,5000,0,4.14,1366,4.063724548597772,20824,93,0,0,2,S-5XL Summer Women Casual Tops Off Shoulder Fashion Female T Shirt Plus Size Blouse,pinksnow,-0.19131295574854756,3.6508751079721797,False,False
3.0,14,100,0,3.9,51,4.1100585417775415,9395,41,0,0,1,Summer Fashion Women Casual Solid One-shoulder Vest Slim Fit Sleeveless Top Hole Sports Shirts,terbuer,-0.2190564990888461,2.0895160756198914,False,False
2.89,7,50,0,5.0,1,3.733333333333333,30,37,0,0,1,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,meifengbras,-0.101933327295468,10.328196748002808,False,False
2.0,6,1000,0,3.32,121,4.119705340699816,543,36,0,0,1,Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,bridgeliushui,-0.20186721469910446,2.1528285574061505,False,False
9.0,65,1000,1,3.7,162,3.9647198339756895,3373,36,0,0,3,Pnma Men Summer Quick Dry Shorts Mens Swim Beach Shorts Swim Shorts Beach Wear Sports Gym,charmyaner,-0.23676686918475642,1.8787872799696714,False,False
9.0,9,100,1,5.0,0,4.203725356458476,246312,44,0,0,3,Women's Summer Slim-fit Print Strapless Sleeveless Dress,homeaccessoryinternational,-0.11195087047682462,9.52513188324409,False,False
9.0,9,1000,0,4.2,300,3.5900825843174937,82219,40,0,0,3,Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits,clothingloves,-0.13886063390513187,5.000687979790096,False,False
4.8100000000000005,5,100,1,5.0,0,4.333333333333333,6,47,0,0,1,Ladies Summer Tie Dye Print Short Sleeve Off Shoulder Casual Plus Size Dress,chaoyang_lizhen,-0.10581319564869651,8.461750677775669,False,False
8.0,10,50,0,3.8,5,3.7906976744186047,129,23,0,0,2,Summer Short Sleeve Dress Women Casual Loose Dress Plus Size V-neck Floral Dress,yangshaokuei6688,-0.20549141512489072,2.3611480573760564,False,False
8.0,140,10000,1,4.17,1910,4.167804878048781,2050,19,0,0,3,2018 Summer Women Sexy Off Shoulder Shirt Casual Half Sleeve Top Ladies Fashion Printing Loose T-shirts Plus Size Cotton Blouse XS-5XL,liwenjuanfashionstore,-0.177741456060366,5.244422694378498,False,False
5.0,5,1000,1,2.98,102,3.904941860465117,10320,20,0,0,2,XS-8XL Plus Size Fashion Clothes Summer Dresses Women's Casual Sleeveless Beach Dress Gradient Color Cotton Dress Deep V-neck Off Shoulder Long Dress Ladies Loose Halter Party Dress,深圳市华衍贸易有限公司,-0.17788948409756306,4.1483560019472,False,False
6.0,6,1000,1,3.98,330,4.351540616246498,1428,26,1,0,2,"Summer Beach Safety Shorts Lady Leggings Pants Lace Seamless Fashion Women(3 Colors,S-6XL)",shenghuhouse,-0.20486774421290416,2.841009423270486,False,False
2.89,7,50,0,5.0,1,3.733333333333333,30,37,0,0,1,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,meifengbras,-0.101933327295468,10.328196748002808,False,False
5.0,5,1000,1,4.13,103,3.884543645859239,32168,48,0,0,2,Women's Fashion Spring and Summer O-neck Cotton T-shirt Loose Printed Blouse Casual Short Sleeve Tops Ladies Fashion Plus Size Shirt,广州唯适唯服饰有限公司,-0.20107783396993723,3.0286343845821655,False,False
5.75,25,1000,0,3.67,117,4.209631728045326,706,25,0,0,2,Women Fashion Loose Casual Sleeveless Floral Print Round Neck Tops Summer Vest Camisole Casual Plus Size Loose Tank Tops,linglingstore666,-0.22141017003226532,1.8533219796107512,False,False
11.0,16,100,1,2.92,12,3.6666666666666665,18,16,0,0,2,Women Summer Casual Loose Solid Color Vintage Overalls Strap Long Pants Jumpsuits Rompers Plus Size,josephineo,-0.20006852116616214,2.707435519530587,False,False
11.0,102,1000,1,4.15,674,4.190208765718472,8191,41,0,0,3,Women Strapless Ruched Tube Top Shirt Backless Stretchy Tunic Shirt for Women,yywcom,-0.1737255487248524,5.276418429142899,False,False
11.0,47,100,0,4.39,23,4.3609837432263445,7197,40,0,0,3,Summer Women's Plus Size Knee-length Sling dress Sleeveless Casual Long Dress,glambitiong,-0.23670144103173346,1.1089356485236666,False,False
1.72,2,100,1,3.77,30,3.884543645859239,32168,48,0,0,1,Summer Women's Fashion Short Sleeve T Shirt Ladies Female V-neck Hollow Out Casual Loose Blouse Plus Size Tops,广州唯适唯服饰有限公司,-0.21410829544978127,1.4512593091268804,False,False
2.9,3,100,1,3.89,19,4.190184049079755,163,139,0,0,1,NEW Summer Women s Fashion Loose Shorts Elastic Waist Short Pants Casual Shorts,lihongying12,-0.20720925018520925,2.077601883299237,False,False
8.0,9,10000,0,3.95,903,3.928879661292949,24564,39,0,0,2,'Let That Shit Go' Women Graphic Tee Casual Cotton Short Sleeve T-shirts Bohemia Style Mandala Namaste Printed Top Blouse,taishon,-0.16183305664364167,2.863070002394454,False,False
2.81,33,50,0,3.64,14,4.105967054218412,42919,43,0,0,1,New Summer Fashion V-neck Heart T-shirt O Neck Loose-sleeved Top Women's Cute Fun T-shirt Plus Size,cenicbeauty,-0.21744120072516993,2.6440667335483314,False,False
2.0,2,100,1,4.15,34,4.220967741935484,620,48,0,0,1,Men's Low Cut Socks Shallow Invisible Socks Spring and Summer Short Socks Pure Cotton Breathable Socks Medias Femininas Socks for Men,weddingjewelrystore,-0.2135173566587389,2.4398502234629977,False,False
5.86,59,1000,1,4.06,223,4.079885575038406,18877,41,0,0,1,Women Causal Short Sleeve Eye Lip Print Graphic Tee Shirts Plus Size V Neck Plus Size Tshirts Tops Fashion Cute Funny Blouse Shirts,paoyeye,-0.22916874637755003,2.418467966332055,False,False
11.0,26,1000,0,3.95,596,3.999819298879653,5534,33,0,0,2,Women's Round Neck Digital Flower Printed Dress Sleeveless Plus Size Mini Dress,luoweiclothe,-0.18026839779136827,2.8913434271761123,False,False
2.67,67,10,0,5.0,0,3.692307692307693,13,27,0,0,1,Butterfly Print Cotton Face Mask Outdoor Sport Meet Isolation Mask Summer New Fashion Trendy Street Mask Casual Bandana for Women Health Care,hehaiyan,-0.057874123944716804,14.370822516098272,False,False
13.0,68,5000,0,3.79,1095,4.236690529087468,24306,66,0,0,3,Women Bikini Bandage Push Up Swimwear Lace One Piece Swimsuit Bathing Beachwear,nacylucy,-0.2075044724951458,2.355657477349566,False,False
5.65,10,100,1,2.86,7,3.8996732762505633,17752,41,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,sarahouse,-0.17762253738954248,4.58930269573529,False,False
14.0,102,1000,0,4.18,197,4.17372311827957,17856,40,1,0,4,ZANZEA Women Summer Floral Printed Vintage Midi Dress Casual Loose Dress,sweetkissfashion,-0.2349723974395595,2.241080838292933,False,False
11.0,60,1000,1,3.38,37,3.9601706970128014,703,25,0,0,2,Women Loose Casual Printed V Neck Long Dress Plus Size Wave Point Dress Summer Dress,cyb654,-0.1993219486854103,2.878102400706174,False,False
7.0,23,10000,0,3.98,2159,4.293899648587566,213709,40,0,0,2,Fashion summer women's casual tank top vest blouse sleeveless cropped tops shirt,simple_style,-0.1800906533476646,2.5198255091056123,False,False
9.0,31,1000,1,3.92,317,4.165982842223051,8043,34,0,0,3,Men's Suzuki Motocycles T-shirt Summer Casual Short Sleeved Tops,kolesw,-0.22913121407485199,1.1649915156035144,False,False
8.0,84,10000,0,4.19,3679,4.187813611190267,80713,37,1,0,3,Women's One Piece Push Up Padded Bikini Swimsuit Swimwear Bathing Monokini HOT,johnson007,-0.13906526804413516,4.685545711994179,False,False
11.0,84,100,0,3.65,31,4.034645076256825,5311,34,0,0,2,Women's Summer Casual Dress Fashion Short Sleeve Slim Dress,tanyaportillo,-0.23204863585659874,1.7707028133327225,False,False
5.0,5,5000,1,2.94,667,4.230320366132723,8740,25,0,0,2,Summer Women's Silk Chiffon Halter Tops Loose V-neck Solid Color Sling Vest Tank Top,lilianjie,-0.11656835365502305,6.344432121741157,False,False
13.0,85,100,0,4.11,47,3.878166997135933,9078,40,0,0,3,Women's Fashion Summer Sleeveless V-Neck Skull Printed Mini Dresses,tingshen,-0.20114905251362541,2.752095664560183,False,False
1.0,10,100,0,3.56,52,3.83793694273772,91631,40,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,maryswill,-0.2077216980600466,2.9527684712774107,False,False
9.0,14,20000,1,3.31,3344,3.9025477204606407,25356,33,0,0,3,2018 Women Ladies Fashion Crocheted Lace Summer Dress Maxi Dress Long Dress,williamjack,-0.16096282973123271,1.9766798953760598,False,False
6.0,17,6,0,5.0,0,4.049640276733805,65189,43,0,0,2,Women Fashion Leopard Lips Crewneck Tee Short Sleeve Casual T-shirt,witkeybl,-0.11885702831502865,9.350157278497726,False,False
1.72,2,100,1,3.77,30,3.884543645859239,32168,48,0,0,1,Summer Women's Fashion Short Sleeve T Shirt Ladies Female V-neck Hollow Out Casual Loose Blouse Plus Size Tops,广州唯适唯服饰有限公司,-0.21410829544978127,1.4512593091268804,False,False
6.0,8,100,1,3.31,13,3.983783783783784,3515,40,0,0,2,Summer Sexy Women Fashion Casual Loose Tops Casual T-Shirt Summer V-Neck Solid Color Plus Size Short Sleeve Blouse,lanniesdesign,-0.20412973683387414,2.3022168289653457,False,False
6.0,7,100,1,4.31,13,4.001546269130125,25222,41,0,0,2,Be Happy T-shirt Women Cotton Short Sleeve Tee Shirt,owiner,-0.1997767607548928,2.281367743401021,False,False
12.0,102,100,1,4.11,75,4.227260981912145,7740,40,0,0,3,ZANZEA Damen Fackel-Ärmel V Neck Kleid Spitzenkleid Baumwolle Linen Hemdkleid,mestore,-0.17563749671631124,5.776067619076261,False,False
11.0,59,100,1,3.61,28,4.184731649289763,14291,40,0,0,3,S-5XL Women Sleeveless Spaghetti Strap Long Dresses Summer Beach Tank Top Dress Sundress Kleid,balabobo,-0.22776149879035978,1.8223063423685466,False,False
12.0,17,50,0,4.17,18,4.385294567499548,71919,37,0,0,3,Summer Upgraded Portable Mini Hanging Neck Fan Rechargeable USB Neckband Fan for Outdoor Traveling Home Office Ventilateur,joystore,-0.2105724239457028,1.1199653721022156,False,False
5.0,24,100,0,3.7,10,3.939481594918042,35262,42,0,0,1,Women's Fashion High Waist Elstic Shorts Summer Casual Shorts Gym Shorts,spy89ping163com,-0.22697222363961705,2.162394201608712,False,False
4.0,4,100,1,4.5,2,4.189139268562985,2707,20,0,0,1,XS-8XL Plus Size Fashion Dresses Summer Clothes Women's Casual Short Sleeve Dress Solid Color Beach Wear Dress with Pockets Deep V-neck Pleated Cotton Mini Dress Loose Party Dress,hcczhiqiang,-0.16931005160642387,4.975867675678628,False,False
11.0,43,10000,0,3.28,2521,4.115275448329248,15502,35,0,0,3,2018 New The new cross-strait national wind body bikini Swimsuit  Swimwear LBT,shenzhenlianbotongshicoltd,-0.14399460360747124,2.772576211817882,False,False
11.0,17,5000,0,3.26,692,3.8430641821946168,4830,37,0,0,3,Women Casual Short Sleeve Baggy Cotton Linen Maxi Dress Geometric Splicing Irregular Dresses Plus Size XS-5XL,ahaashop,-0.18077815309303913,1.131644769137869,False,False
7.0,7,10000,0,3.85,1193,4.179445442299057,17816,31,0,0,2,Women Bikini Set Swimsuit Bikinis Halter Swimwear Women Beach Wear Bathing Suit Tankini Monokini,good999,-0.1698484988932802,3.4722916659425134,False,False
8.0,11,100,0,3.87,91,4.04006229990482,11557,25,0,0,3,2020 Women's Fashion Bandage SwimSuits Colorblock Bikini Sets Beachwear,micronite,-0.12927954642209205,9.65187686008616,False,False
1.88,25,100,1,4.46,26,4.007283321194465,1373,43,1,0,1,New Arrival Women's Fashion One Shoulder I'M NOT OLD I'M CLASSIC Graphic Half Sleeve T-shirts Funny Letter Printed Birthday Summer Tops,llpp,-0.18350565241470657,3.2858081600850295,False,False
9.0,135,100,0,3.55,33,4.048993963782697,9940,39,0,0,3,"Men's Summer Fashion T Shirt Men's cotton t-shirt,Short sleeved t-shirt",juxinchengxiu,-0.20795365146689143,2.4372078453784267,False,False
3.88,5,10000,0,3.66,585,4.018157135584592,35358,41,0,0,1,Summer Women Stretchy Strap Long Tank Top Slim Mini Dress Solid Sexy Sleeveless Dresses,chuanpu,-0.15309918232576047,1.9682574261304597,False,False
11.0,11,1000,0,2.99,228,4.032864741641338,5264,17,0,0,2,Women Summer Casual Loose Solid Color Vintage Overalls Strap Long Pants Jumpsuits Rompers Plus Size,myunxiaodian,-0.1593997955345181,4.354553046628474,False,False
8.0,11,100,0,2.81,21,3.5806451612903225,31,17,0,0,2,Women Summer Casual Loose Solid Color Vintage Overalls Strap Long Pants Jumpsuits Rompers Plus Size,xbxiaodian,-0.1936491042439082,2.515244348934612,False,False
5.65,6,1000,1,3.96,164,4.045170200666179,12309,23,0,0,2,Summer New Tank Top Women's Fashion Loose Casual Sleeveless Design Floral Printed Spaghetti Strap Tank Top Plus Size  Tops  S-6XL,greatexpectationstechnology,-0.21521293327252344,1.9610407338557587,False,False
8.0,65,100,0,3.97,29,3.882845188284519,239,33,0,0,2,Pnma Men Summer Quick Dry Shorts Mens Swim Beach Shorts Swim Shorts Beach Wear Sports Gym,dsviefashion,-0.2259195881238697,1.8907624105631518,False,False
2.0,2,10,0,4.8,5,3.6666666666666665,42,35,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,failaimitoys,-0.07752604486565096,11.484575703835885,False,False
12.0,13,1000,0,4.25,215,4.084969487927832,15076,40,0,0,3,Summer Women Fashion Short Dress Sleeveless Waist Dress Camouflage Dress Bodycon Slim Fit Dress Plus Size S-5XL,mohuya,-0.20517671890828892,2.4738601736914445,False,False
1.66,2,100,1,3.75,20,3.94331983805668,247,26,0,0,1,Summer New  Plus Size Tank Top for Women Spaghetti Strap Flower Print Casual Tops Women's Fashion Sleeveless Tank Top,alabaostore,-0.2146903178226005,1.2588956095065584,False,False
8.0,20,1000,0,3.12,341,3.9531687452277935,7858,138,0,0,2,S-5XL Plus Size Summer Vacation Women  V-neck Style  Mini Dress Sleeveless Pure Color Dress Beach Dress Casual Loose Dress,blessua,-0.18029376105644557,1.6135536708784155,False,False
14.0,107,1000,1,4.38,425,3.966034958601656,27175,10,1,0,4,Summer  Womens Slim Fit Jumpsuit Chest Zipper Contrast Color Short Sleeve V-neck Shorts Bodysuit,longming,-0.1682272197878008,4.379481312553178,False,False
8.0,13,1000,0,4.39,574,4.146568821896073,5042,52,1,0,3,2019 Summer Women Printed Tnak Tops Women New Fashion Sleeveless Cotton Plus Size Cool Fitness Vest Casual Women Tops,pwiuxuus,-0.1363341769162506,4.111159208651421,False,False
11.0,43,10000,1,3.98,397,3.9280094546682425,29615,43,0,0,2,New Arrival Women Fashion Plus Size Skinny Butterfly Print Casual Jeggings Faux Denim Jean Shorts Pants,suzhoulevercoltd,-0.19216178143934287,2.6613162381042166,False,False
8.0,8,10000,1,3.61,2187,4.038319698189988,70773,38,0,0,2,Vintage Dresses for Women V-Neck High Splits Fashion Summer Beach Long Dress,happygirlinternationalshoppingpark,-0.18230701041926084,3.508968636665943,False,False
12.0,93,1000,1,4.1,534,4.241312741312742,15540,40,0,0,3,INCERUN Women Men Harem Pants Yoga Solid Color Oversized Gypsy Pants Yoga Trousers Femme Boho Pants     ,satisfy,-0.20299336782142646,3.355636246923529,False,False
2.0,9,100,1,3.67,12,3.8018018018018016,111,41,0,0,1,Plus Size Women's Fashion Chiffon Shirt V-neck Long Sleeve Loose Tops Zipper T-Shirt,uiritnkdr,-0.23094419205477257,1.8855379450261238,False,False
8.0,59,100,1,4.05,114,3.7662337662337664,231,18,0,0,3,2020 Summer Trend Men's Short-sleeved New Fashion T-shirt Men's Shirt Round Neck Loose Shirt Large Size,kinnlty,-0.09412454883116528,17.25219963525044,False,False
5.0,9,100,0,4.08,13,3.8914213236989776,26018,43,0,0,2,Plus Size XS-5XL New Fashion Women  Dandelion Print Tee Shirt Lady Girl Short Sleeve T-shirt Boho Graphic Tee Casual Yoga Top,juybsabar,-0.20371454801140704,1.2234258758361434,False,False
5.0,48,100,1,4.07,30,4.089775731607257,43876,45,0,0,2,XS-XXXXL Fashion Summer Lady Skull Print Beauty Vest Halter Tank Top,xiaohuagogogo,-0.23086276446834425,1.8061889553305441,False,False
13.0,34,100,0,3.74,54,3.987990196078431,4080,41,0,0,3,Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,bujizhan,-0.20323259892874268,1.99685941288551,False,False
2.0,7,5000,0,3.91,239,4.099830795262268,591,40,0,0,1,10/20/30ml Slimming Firming Anti-Cellulite Massage Cream Fat Burning Weight Losing Moisturizer Gel for Shaping Waist,chenyarushop,-0.19381979614568334,1.788696003823191,False,False
8.0,48,100,1,4.01,79,3.854961832061069,131,17,0,0,3,New Fashion Summer Hole Shoes Hollow Lace Soft Bottom Non-slip Female Sandals and Slippers,sonvgfht,-0.16309434218376528,6.998792556789456,False,False
7.0,34,5000,0,3.81,192,4.013812874641647,15348,43,0,0,2,Womens Summer Fashion Lip Print 2pc Set Ladies Casual Round Neck Short Sleeve T Shirt and Shorts,makingsuper,-0.1881950242925029,2.1037238102362834,False,False
2.0,2,10,0,4.8,5,3.6666666666666665,42,35,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,failaimitoys,-0.07752604486565096,11.484575703835885,False,False
1.68,2,100,1,3.67,12,3.956064947468959,1047,40,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,citizenrepublk,-0.21114193925352676,1.7725225771795567,False,False
8.0,10,100,0,4.07,58,4.040650406504065,123,23,0,0,2,Summer Women Sling Dress V-neck Floral Pleated Strap Casual Pocket Large Dress,liliangyu151800,-0.1838544824515717,3.497148345478198,False,False
8.0,252,1000,1,3.88,161,3.950811907983762,14780,41,0,0,3,S-5XL Plus Size Summer Fashion Women Sleeveless Elegant Pinup Floral Print Retro 50s Style Cocktail Rockabilly Evening Party Gown Swing Pleated Dress,legeit,-0.20077281091950677,2.832149049217941,False,False
2.0,4,100,1,3.1,30,3.422535211267605,71,40,0,0,1,New Women's Fashion Spring and Summer Solid Color Cotton Round Neck Sleeveless Dress Party Beach Dresses Casual Loose A-line Skirt Ladies Fashion Plus Size Mini Dress XXS-8XL,rensijing,-0.21204620878672814,0.8679063274203628,False,False
11.0,83,1000,0,3.63,118,3.702875399361022,626,42,0,0,3,New Summer Women Fashion Pullovers Short Sleeve T-shirt Sexy Red Lips Print Cotton Tees Women Casual Street Tops,quanyy25,-0.22632741089566716,1.9812694515570684,False,False
16.0,50,100,0,3.93,46,4.310666259168704,19632,32,0,0,5,Bandage Lace Semi-sheer Women Mini Dress Hollow Out Chiffon Dress Plunge V-Neck Long Sleeve Dress Black/White,ningboyingshiguojimaoyiyouxiangongsi,-0.21345412799608915,1.3629542980423306,False,False
8.0,68,8,0,5.0,0,3.916932907348243,626,43,0,0,3,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,lucky726,-0.10616582482103654,11.667498972955535,False,False
11.0,38,5000,0,4.11,377,4.17109634551495,602,28,0,0,2,Women's Fashion Rugrats Tie Dye Casual Printed Multicolor Two-piece Set,zengzhaoti,-0.20231420887975937,2.156508048028337,False,False
8.0,50,5000,1,4.26,1057,3.863844843401913,7631,27,1,0,3,Summer women's sleeveless straps navel short vest bottoming shirt,loveisabicth,-0.17102270990046492,5.163496908207983,False,False
11.0,85,50,1,4.0,7,3.7142857142857135,21,36,0,0,3,New Fashion Printed Large Size Short Sleeve Shorts Set Casual T-shirt   Shorts Yoga Gym Lady Clothes Suit,zhanghongxue,-0.2037127162288329,3.3557256023745237,False,False
17.0,75,1000,0,4.18,479,4.180828798660527,4778,60,0,0,5,Men Women T-shirt Fear of God Essentials 3M Reflective Harajuku Hip Hop Kanye West Streetwear summer Tee Tops Coats,thewolfcome,-0.21201677197817875,2.58994610732864,False,False
7.0,68,10,0,1.5,2,3.858942065491184,397,43,0,0,2,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,wenj498,-0.04902529397178479,20.820185739626933,False,False
2.8,3,1000,1,3.4,78,4.018735362997658,1281,20,0,0,1,XS-8XL Plus Size Fashion Clothes Women's Dresses Casual Short Sleeve Linen Blouses Loose Deep V-neck Dress Party Dress Ladies Casual Solid Color Swimsuit Cover-up Beach Dress,mynewsoul,-0.1950470700912163,2.5587295409944506,False,False
1.0,1,100,1,3.17,6,4.166666666666667,30,16,0,0,1,Plus Size XS-3XL Women Summer Indoor Sports Pants Casual Slim Fit High Waisted Shorts Pure Color Elastic Waist Short Pants Ladies Fashion Running Yoga Shorts,liumangtu123,-0.17301473967106973,5.965042927020779,False,False
1.66,2,1000,1,4.21,33,4.3932067538269495,15221,34,1,0,1,UR Sugar Color UV Gel Spring Summer Fashion Nail Art Gel Vanrish,harunoutanail,-0.20734633506915956,1.6157538315966553,False,False
6.0,6,100,0,3.4,5,3.625,112,14,0,0,2,Women's Summer Sleeveless Blouses Casual Sling Stitching Print Camisole Tank Tops Printed Shirts Large Size Loose Vest,mazhiyong0602wg,-0.1910262338381506,3.736353865808284,False,False
2.71,3,100,1,4.33,12,4.114583333333333,576,37,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,huangchaoyishe,-0.20812533037782088,2.3115192521433374,False,False
16.0,34,5000,1,4.28,1612,4.23090311182634,228676,39,1,0,5,Women Fashion Lace Party Cocktail Mini Dress Ladies Summer Short Sleeve Skater Dresses ,worlddeal,-0.1771699680781565,3.513361355657752,False,False
5.0,5,1000,0,3.85,279,4.043780465788048,11078,29,0,0,2,XS-8XL Women's Fashion Summer Deep V-Neck Sling Flower Printed Colorful Dresses Sleeveless Mini Dresses Slim Fit Big Swing Beach Skirts Ladies Cotton Loose Long Maxi Dresses Plus Size Casual Party Evening Dresses,lizheng566,-0.21865340979102105,2.33130748238175,False,False
11.0,26,5000,1,4.04,1571,4.465350914146095,47476,46,0,0,3,Lace Summer Princess Prom Punk Dress Women Casual Basic Dress Honey Moda Hippie Clothing,oizen,-0.18416664619455136,2.7483236827445134,False,False
6.0,6,1000,1,3.68,895,3.995605700712589,25260,39,0,0,2,Summer Short Sleeve Floral Print Tunic Long Dress Women Irregular Vestidos,szlcgc777,-0.091538703205435,10.883320846290399,False,False
4.88,25,1000,0,4.0,16,3.946790915634237,130598,41,0,0,1,New Women Ladies Fashion Feather Print Lace Trim Pointed Hem Tank Top,龙飞凤舞,-0.17692254514863487,2.5854944734133807,False,False
11.0,75,1000,1,3.43,70,3.682692307692308,104,25,0,0,3,Womens Summer Sleeveless Loose Casual Long Vest Dresses Ladies Party Dress V-neck Floral Print Sling Dress Big Swing Skirt Plus Size S-5XL_X,xmzmall,-0.22656534669731676,2.1966679103183004,False,False
6.0,34,1000,0,3.41,106,4.00293542074364,2044,43,0,0,2,Women One-Piece Swimsuit Beachwear Swimwear push up monokini bikini Bathing Suit,dawtgkaopai,-0.21629562148284764,2.286772561542994,False,False
5.0,25,1000,0,3.64,44,3.870734673438729,13979,43,0,0,2,Women Fashion Boho Gradient Color Head Scarf Quick Dry Sport Sweat-absorbent Turban Stretchy Cotton Headband Summer Workout Yoga Headband Stretchy Head Scarf Fashion Accessories,youngirls,-0.2044488666832649,2.0267459947816,False,False
6.0,10,10000,0,4.06,1496,4.188215345485375,2359,25,0,0,2,Summer Women's Fashion Sexy Tops V Neck Sleeveless Shirt Off Shoulder Top Shirts Loose Cotton Pleated T Shirts Casual Backless Camisole Fashion Ladies Straps Tank Top Solid Color Sling Blouse Plus Size Shirts XXS-6XL (12 Colors ),wwenliping,-0.17841441377980888,2.1703559347499777,False,False
6.0,6,1000,1,3.15,170,4.197609561752988,2510,62,0,0,2,36 inches Inflatable Bouncy Ball Water Balloon Funny Toy Ball Amazing Tear-Resistant Inflatable Balls for Kids Outdoor Play Summer Beach Ball Game,dajuuzha,-0.16822320008760688,4.530424210797742,False,False
14.0,139,10000,1,4.26,2107,4.1934566145092464,20387,44,1,0,4,Fashion Women Two Pieces Dress Off Shoulder T-Shirt & Striped Maxi Skirt Sets ,jayne208,-0.18323009539306334,5.383545896929589,False,False
6.0,33,10,0,2.33,3,3.9246774093968018,32394,41,0,0,2,Summer fashion female butterfly tank vest sleeveless round neck casual top,深圳服装贸易有限公司店铺,-0.104549919339749,10.488637069936111,False,False
9.0,17,100,1,4.18,34,4.130186721991701,1928,27,0,0,3,Women Fashion Letter Printed Short Sleeve Top Summer Casual Round Collar Pullover T Shirt Loose Cotton Blouses,wenbao,-0.217026765573191,0.6086357421009911,False,False
